Order_ID,Order_Date,Customer_Name,Region,Category,Product,Quantity,Price,Sales_Amount,Customer_Segment,Payment_Method,Sales_Channel
ORD101060,2025-02-22,Customer_2791,East,Clothing,Monitor,2.0,87435.25,174870.5,Small Business,Credit Card,Marketplace
ORD100541,2025-02-22,Customer_4618,North,Clothing,Keyboard,10.0,72170.06,721700.6,Consumer,Cash,Online
ORD101195,2025-11-01,Customer_6302,Central,Furniture,Laptop,2.0,72167.21,144334.42,Small Business,Debit Card,Store
ORD101679,2024-09-18,Customer_1011,West,grocery,Headphones,5.0,23280.78,116403.9,Small Business,Cash,Online
ORD100749,2024-09-01,Customer_3390,East,Furniture,Mobile,9.0,9466.32,85196.88,Small Business,Cash,Marketplace
ORD101852,2024-12-07,Customer_9226,Central,Clothing,Chair,7.0,70648.7,494540.9,Small Business,Net Banking,Marketplace
ORD101431,2024-10-09,Customer_2889,East,Beauty,Desk,8.0,14605.13,116841.04,Consumer,Net Banking,Store
ORD100485,2025-11-06,Customer_5662,East,Electronics,Mobile,14.0,37909.79,530737.06,Small Business,UPI ,Online
ORD101758,2025-10-05,Customer_1547,North,Beauty,Shoes,11.0,4859.36,53452.96,Small Business,Net Banking,
ORD100096,2025-12-05,Customer_8055,East,Beauty,Keyboard,14.0,44285.65,619999.1,Small Business,Net Banking,
ORD101021,,Customer_5239,West,Beauty,Mobile,11.0,11383.03,125213.33,Corporate,Cash,Store
ORD100564,2025-08-16,Customer_4312,South,Sports,Mobile,5.0,47875.58,239377.9,Consumer,Cash,
,2024-01-10,Customer_2350,North,Electronics,Shirt,8.0,34042.91,272343.28,Corporate,UPI,Online
ORD100743,2024-02-01,Customer_4328,North,Grocery,Shirt,7.0,41400.3,289802.1,Corporate,Debit Card,Marketplace
ORD100864,2025-02-18,Customer_7288,South,Beauty,Shoes,10.0,47258.84,472588.4,SMALL BUSINESS,Net Banking,Store
ORD101599,2025-09-20,Customer_7270,West,Grocery,Laptop,5.0,6065.68,30328.4,Corporate,Credit Card,Store
ORD101715,2024-11-28,Customer_7415,East,Grocery,Shirt,4.0,99244.98,396979.92,Consumer,Net Banking,Marketplace
ORD101485,2025-06-09,Customer_4817,South,Grocery,Laptop,6.0,13080.0,78480.0,Corporate,Credit Card,Store
ORD100892,2024-07-15,Customer_5390,South,Clothing,Monitor,10.0,82804.05,828040.5,Corporate,UPI,Marketplace
ORD101578,2024-11-15,Customer_7563,North,Furniture,Chair,7.0,34246.19,239723.33,Consumer,UPI,Marketplace
ORD101039,2025-08-12,Customer_2901,,Beauty,Headphones,13.0,481.33,6257.29,Corporate,Net Banking,Store
ORD100207,2024-08-04,Customer_8088,North,Furniture,Keyboard,12.0,41898.14,502777.68,Consumer,Credit Card,Marketplace
ORD100393,2025-07-21,Customer_2020,South,,Chair,6.0,61773.44,370640.64,Consumer,Cash,Store
ORD100795,2025-10-25,Customer_9719,West,BEAUTY,Keyboard,3.0,87438.82,262316.46,Small Business, Credit Card,
ORD100871,2025-04-29,Customer_8161,West,Electronics,Mobile,4.0,78733.95,314935.8,Consumer,Cash,Marketplace
ORD100398,2024-09-27,,South,Furniture,Headphones,13.0,,755756.43,Consumer,Cash ,Store
ORD100767,2025-08-15,Customer_6770,East,Grocery,Monitor,13.0,37588.46,488649.98,Consumer,UPI,Online
ORD101842,2024-12-03,Customer_9561,West,Beauty,Shirt,10.0,90666.56,906665.6,Corporate,UPI,Online
ORD101242,2025-06-27,Customer_9967,South,,Keyboard,9.0,40449.4,364044.6,Small Business,Credit Card,Online
ORD101029,,Customer_8586,Central,Furniture,backpack,6.0,43606.99,261641.94,Consumer,Cash,
ORD101793,2025-10-22,Customer_9043,East,Clothing,Shoes,6.0,33762.78,202576.68,Small Business,UPI,
ORD100643,2025-06-17,Customer_2102,West,Furniture,Shoes,13.0,65903.35,856743.55,Small Business,,Marketplace
ORD101892,2024-05-20,Customer_5327,East,Grocery,Monitor,1.0,7303.9,7303.9,Corporate,,Store
ORD100613,2024-08-12,Customer_3178,Central,Sports,Desk,7.0,13466.99,,,Cash,Marketplace
,2025-04-04,Customer_2715,North,Grocery,Shirt,9.0,51614.37,464529.33,Small Business,Credit Card,Online
ORD100961,2024-11-08,Customer_8055,WEST,Beauty,Backpack,11.0,18753.66,206290.26,Small Business,Cash,Marketplace
ORD101571,2025-02-24,Customer_3290,East,Furniture,Backpack,14.0,57578.0,806092.0,Corporate,Cash,Online
ORD100726,2024-11-30,,Central,Clothing,Mobile,4.0,97841.89,391367.56,Consumer,UPI ,Store
ORD100684,2024-12-26,,North ,Electronics,Keyboard,7.0,89900.19,629301.33,Consumer,,Store
ORD100099,2025-12-02,Customer_5813,West,Grocery,Monitor,8.0,72469.82,579758.56,Corporate,UPI,Marketplace
ORD100805,2025-12-25,Customer_8054,South,Clothing,Desk,13.0,2390.99,31082.87,Corporate,Cash,Store
ORD101752,2024-06-26,Customer_2661,Central,Electronics,Mobile,2.0,36498.99,72997.98,Corporate,UPI,Marketplace
ORD101598,2025-09-28,Customer_1483,Central,Electronics,Shoes,4.0,47392.75,189571.0,Corporate,Net Banking,Store
ORD100407,2024-12-17,Customer_6804,West,Electronics,Shirt,1.0,79998.13,79998.13,Consumer,Credit Card,Online
ORD100503,,Customer_5833,East,Sports,Shoes,6.0,38314.38,229886.28,Small Business,UPI,Store
ORD101072,2025-02-14,Customer_4053,North,,Headphones,14.0,42202.26,590831.64,Corporate,UPI,Online
ORD101057,2024-04-03,Customer_2885,North,Grocery,Chair,12.0,6003.48,72041.76,Consumer,Debit Card ,Store
ORD100930,2024-09-15,Customer_3777,North,Sports,SHOES,7.0,11282.4,78976.8,Consumer,Net Banking,Marketplace
ORD100780,2024-04-14,Customer_7756,East,Sports,Backpack,4.0,50254.82,201019.28,Small Business,UPI,Store
ORD100201,2025-07-16,Customer_8632,West,Clothing,Shoes,9.0,,299684.07,Corporate,UPI,Store
ORD100135,2024-04-22,Customer_7077,East,Sports,Shirt,1.0,39614.95,39614.95,Corporate,Net Banking,Store
ORD101052,2024-07-04,Customer_8412,Central,Beauty,Headphones,5.0,40889.8,204449.0,Corporate,Cash,Store
ORD100041,2024-04-14,Customer_1266,SOUTH,Sports,Chair,12.0,11672.8,140073.6,Consumer,Debit Card,Online
ORD101018,2025-04-24,Customer_2735,South,Sports,Shoes,2.0,87994.21,175988.42,Small Business,UPI,Store
ORD100231,2024-01-08,Customer_3526,Central,Sports,Keyboard,11.0,46634.7,512981.7,Corporate,UPI,Online
ORD101514,2024-05-09,Customer_2226,North, Sports,Laptop,6.0,49907.22,299443.32,Consumer,Credit Card,Store
ORD101797,2025-06-03,Customer_1062,North,Electronics,Desk,5.0,76272.04,381360.2,Corporate,Cash,Marketplace
ORD100379,2024-03-11,Customer_4968,North,Grocery,Monitor,14.0,74712.88,1045980.32,Corporate,Net Banking,Marketplace
ORD100289,2025-10-29,Customer_9433,East,Beauty,Mobile,6.0,,62523.36,Corporate,Credit Card,Store
ORD100419,2024-10-10,Customer_6194,North,Electronics,Keyboard,12.0,358.14,4297.68,Corporate,Cash,Store
ORD101699,2025-03-22,Customer_6285,West,Furniture,Desk,4.0,,357899.28, Small Business,UPI,Store
ORD100392,2025-11-14,Customer_8726,West,Electronics,Mobile,7.0,16716.53,117015.71,Small Business,Net Banking,Online
ORD100593,2024-09-07,Customer_7941,North,Sports,Shoes,14.0,69192.64,968696.96,Consumer,Credit Card,Online
ORD101523,2025-09-03,Customer_6345,Central,Clothing,Shoes,8.0,18683.7,,Consumer,Credit Card,Online
ORD101163,,Customer_9898,South,Grocery,Keyboard,7.0,85428.19,597997.33,Corporate,UPI,Marketplace
ORD101087,2025-02-27,Customer_4063,,Sports,Monitor,10.0,45039.24,450392.4,Consumer,Debit Card,Store
ORD101496,2025-04-14,Customer_4902,West,Furniture,Backpack,11.0,4324.95,47574.45,Small Business,Credit Card,Store 
ORD100648,2025-03-26,Customer_5009,North,Electronics,Monitor,1.0,93038.86,93038.86,Corporate,Credit Card,Store
ORD101153,2025-05-16,Customer_4683,East,Clothing,Shoes,13.0,23961.78,311503.14,Small Business,Cash,Online 
ORD101368,2025-10-15,Customer_7939,Central,,Desk,10.0,44401.24,444012.4,Corporate,Cash,Marketplace
ORD100521,2025-03-22,Customer_4858,South,Furniture,Shirt,6.0,34233.28,205399.68,Small Business,Net Banking,Marketplace
ORD101863,2024-05-12,Customer_7936,South,Electronics,Laptop,1.0,87946.17,87946.17,Corporate,UPI,Online
ORD100065,2025-11-08,Customer_1686,West,Beauty,Keyboard,9.0,67637.62,608738.58,Corporate,Credit Card,Online
ORD101837,2024-02-23,Customer_9871,East,Beauty,Monitor,9.0,54976.05,494784.45,Corporate,Cash,Store
ORD100015,2024-01-31,Customer_1269,North,Furniture,Backpack,5.0,86829.26,434146.3,Consumer,Cash,Marketplace
ORD101181,2025-05-22,Customer_4882,Central,Electronics,Laptop,2.0,67574.48,135148.96,Corporate,Credit Card,Online
ORD101065,2024-06-13,Customer_3623,Central,Beauty,Backpack,11.0,22750.37,250254.07,Small Business,Credit Card,Store
ORD100493,2025-10-18,Customer_5470,East,Beauty, Backpack,7.0,,444727.57,Small Business,Credit Card,Marketplace
ORD100380,2024-09-07,Customer_1517,North,,Laptop,5.0,71577.54,357887.7,Consumer,Cash,Online
ORD100188,2024-09-02,Customer_2412,East,Furniture,Backpack,11.0,59368.54,653053.94,Consumer,Cash,Store
ORD100764,2024-06-16,Customer_9037,South,Sports,Desk,10.0,81530.33,815303.3, Consumer,Cash,Store
ORD100217,2025-03-24,Customer_4694,West,Sports,Chair,14.0,50534.0,707476.0,Corporate,,Online
ORD100792,2025-01-14,Customer_8993,Central,Electronics,Monitor,3.0,18213.8,54641.4,Consumer,UPI,Store
ORD101077,2024-11-18,Customer_8365, East,Beauty,Chair,4.0,97280.35,389121.4,Consumer,Net Banking,Marketplace
ORD100879,2025-12-20,Customer_8381,South,ELECTRONICS,Desk,13.0,4745.41,61690.33,Corporate,Cash,Store
ORD100338,2025-02-17,Customer_7576,West,Grocery,Desk,5.0,9139.12,45695.6,Corporate,Debit Card,Store
ORD101773,,,Central,Sports,Headphones ,7.0,36281.41,253969.87,Corporate,UPI,Online
ORD100720,2024-02-21,Customer_4470,East,Beauty,Backpack,10.0,31760.56,317605.6,Small Business,Cash,Online
ORD101749,2024-05-29,Customer_6754,West,Beauty,Shirt,3.0,59420.87,178262.61,Consumer,Debit Card,Marketplace
ORD100296,2025-05-12,Customer_7442,West,Clothing,Shirt,6.0,32380.75,194284.5,Small Business,Cash,Marketplace
ORD101726,2025-08-26,Customer_6682,South,Clothing,Headphones,2.0,22946.57,45893.14,Consumer,Debit Card,Marketplace
ORD101017,2024-05-07,Customer_8052,West,Grocery,Keyboard,5.0,81943.58,409717.9,Corporate,Debit Card,Marketplace
ORD101276,2025-10-16,Customer_4496,East,Beauty,Desk,3.0,58064.13,174192.39,Consumer,Net Banking ,Store
ORD101751,,Customer_7149,North,Furniture,Mobile,6.0,63640.64,381843.84,Consumer,Debit Card,Marketplace
,2025-08-30,Customer_9872,East,Sports,Keyboard,12.0,56541.94,678503.28,Small Business,Credit Card,Store
ORD100456,2025-07-27,Customer_2647,Central,Sports,Desk,11.0,44327.42,487601.62,Corporate,Cash,Online
ORD100228,2024-08-23,Customer_2530,North,Grocery,Headphones,7.0,28457.07,199199.49,Small Business,Cash,Online
ORD100816,2025-03-22,Customer_5379,North,Sports,Monitor,9.0,12325.44,110928.96,Consumer,Net Banking,Marketplace
ORD101887,2024-08-07,Customer_2654,West,Electronics,Backpack,4.0,24788.44,99153.76,Consumer,Net Banking,Online
ORD100270,2025-02-16,Customer_4960,West,Sports,Shirt,3.0,37997.92,113993.76,Corporate,Debit Card,Marketplace
ORD100996,2024-09-27,Customer_7932,Central,Electronics,Desk,8.0,99708.11,797664.88,Small Business,Credit Card,Store
ORD100202,2024-06-18,Customer_9476,North,Clothing,Mobile,5.0,54293.62,271468.1,Consumer,Cash,Online
ORD100162,2025-04-09,Customer_2213,South,Electronics,Backpack,5.0,69350.07,,Corporate,Net Banking,Store
ORD101580,,Customer_2376,South,,Monitor,3.0,22404.01,67212.03,Small Business,UPI,Marketplace
ORD100730,2025-03-07,Customer_7236,West,Grocery,Headphones,5.0,5480.43,27402.15,Small Business,UPI,Online
ORD100402,2024-06-08,Customer_3837,South,Beauty,Chair,11.0,97674.85,1074423.35,Corporate,UPI,Store
ORD100703,2024-06-18,Customer_8369,East,Furniture,,6.0,61688.32,370129.92,Corporate,Cash,Store
ORD101501,2025-02-15,Customer_5584,West,Clothing,Headphones,13.0,13997.67,181969.71,,Cash,Online
ORD101846,2025-01-30,Customer_4860,East,Electronics,Keyboard,7.0,79774.98,558424.86,Consumer,Debit Card,Marketplace
ORD101796,2025-08-31,Customer_6911,Central,Beauty,Headphones,14.0,22126.79,309775.06,Small Business,Cash,Store
ORD101130,2025-05-09,Customer_6154,West,Sports,Backpack,10.0,34147.49,341474.9,Consumer,Cash,Store
ORD100566,2025-11-01,Customer_3455,central,Grocery,,13.0,23331.88,303314.44,Corporate,UPI,Store
ORD101414,2024-10-13,Customer_8034,East,Sports,Shirt,6.0,,434055.78,Small Business,Credit Card,Marketplace
ORD101022,2025-02-16,Customer_4637,South,Grocery,Monitor,11.0,8809.23,96901.53,Corporate,Debit Card,Online
ORD101026,2025-05-20,Customer_8303,West,Beauty,Monitor,7.0,73993.16,517952.12,Consumer,Credit Card,Marketplace 
ORD101412,2025-09-22,Customer_1480,North,Beauty,Headphones,8.0,10529.97,84239.76,Small Business,Debit Card,Marketplace
ORD101896,2024-04-13,Customer_1613,West,Electronics,Chair,1.0,78507.7,78507.7,Corporate,Cash,Store
,2025-05-08,Customer_8265,West,Electronics,Desk,2.0,87937.59,175875.18,Consumer,Credit Card,
ORD101105,2024-05-04,Customer_2388,Central,Furniture,Shoes,13.0,98903.93,1285751.09,Corporate,Debit Card,Store
ORD100206,2025-03-09,Customer_3114,East,Grocery,Headphones,12.0,22134.06,265608.72,Corporate,Credit Card,Store
ORD100035,2025-03-08,Customer_7397,West,Clothing,Mobile,12.0,75687.92,908255.04,Consumer,,Store
ORD100776,2025-08-29,Customer_1554,Central,Clothing,Monitor,,67870.04,67870.04,Small Business,Cash,Marketplace
ORD100509,2024-12-19,Customer_6372,Central,Beauty,Shirt,11.0,24441.31,268854.41,Consumer,UPI,Store
ORD101452,2024-08-09,Customer_2276,North,Furniture,Shirt,2.0,45449.29,90898.58,Small Business,Debit Card,Store
ORD101479,,Customer_9954,East,Grocery,Laptop,1.0,46750.1,46750.1,Consumer,Debit Card,Marketplace
ORD101672,2025-09-05,Customer_2478,East,Grocery,Desk,9.0,39581.07,356229.63,Corporate,Debit Card,Online
ORD101391,2024-02-08,Customer_8118,West,Beauty,Mobile ,1.0,64482.58,64482.58,Consumer,Cash,Marketplace
,2025-04-18,Customer_5369,West,Sports,Monitor,10.0,90961.5,909615.0,,Net Banking,Online
ORD101364,2025-11-19,Customer_9300,East,Grocery,Mobile,3.0,36290.58,108871.74,Small Business,Net Banking,marketplace
ORD100898,2025-09-03,Customer_6909,West,Beauty,Mobile,5.0,72543.06,362715.3,Small Business,Cash,Marketplace
ORD100565,2025-09-13,Customer_9792,West,Furniture,Chair,6.0,50660.14,303960.84,Small Business,Credit Card,Marketplace
ORD101370,2024-04-20,Customer_2350,Central,Grocery,Shoes,11.0,59181.54,650996.94,Corporate,Net Banking,Marketplace
ORD100777,2025-12-08,Customer_2217,South,Furniture,Monitor,7.0,75650.84,529555.88,Corporate,Cash,Marketplace
ORD100242,2024-08-31,Customer_9159,East,Sports,Mobile,8.0,43772.82,350182.56,Consumer,UPI,Online
ORD100014,2024-02-02,Customer_9782,West,Grocery,Desk,8.0,52173.91,417391.28,Corporate,Cash,Marketplace
ORD100316,2024-08-10,Customer_6995,West,Clothing,Shirt,1.0,97865.27,97865.27,Small Business,UPI,Marketplace
ORD100601,2024-07-18,Customer_5703,Central,Electronics,Monitor,2.0,84816.79,169633.58,Small Business,Debit Card,Store
ORD100388,2025-09-18,Customer_7765,,Electronics,Shirt,12.0,38069.44,456833.28,Consumer,Debit Card,Marketplace
ORD101298,2024-01-09,Customer_5902,West,Grocery,Shirt,6.0,44468.36,266810.16,Corporate,Cash,Online
ORD100167,2025-06-03,Customer_6236,Central,Electronics,Shoes,10.0,12509.57,125095.7,Small Business,Credit Card,Marketplace
ORD100841,2025-09-02,Customer_1697,Central,Beauty,Shoes,14.0,69797.3,977162.2,Consumer,Net Banking,Store
ORD100021,2024-01-28,Customer_1025,East,Electronics,Shirt,5.0,93016.03,465080.15,Consumer,Credit Card,Marketplace
ORD100647,2024-10-08,Customer_1797,West,Sports,Desk,7.0,28008.83,196061.81,Corporate,Credit Card,Store
ORD101843,2024-04-06,Customer_7858,North,Electronics ,Mobile,12.0,1704.58,20454.96,Consumer,Cash,Online
ORD101509,2024-03-23,Customer_2391,East,Beauty,Shoes,1.0,26969.91,26969.91,CORPORATE,Debit Card,Online
ORD101155,2025-04-02,Customer_5729,South,Electronics,Laptop,5.0,45101.48,225507.4,Consumer,Credit Card,Store
ORD101529,2025-03-16,Customer_4321,Central,Beauty,DESK,10.0,73076.59,730765.9,Consumer,Cash,Online
ORD100832,2025-05-21,Customer_1919,East,Furniture,Desk,5.0,74024.64,370123.2,Small Business,Cash,
ORD101268,2025-11-24,Customer_1848,South,Beauty,Monitor,,770.37,10014.81,Corporate,UPI,Marketplace
ORD101591,2025-01-11,Customer_1699,North,Clothing,Monitor,11.0,29185.31,321038.41,Small Business,Cash,Store
ORD101900,2024-02-08,Customer_3356,North,Electronics,Backpack,12.0,78548.35,942580.2,Corporate,Credit Card,Marketplace
ORD100563,2025-03-16,Customer_9281,Central,Furniture,Monitor,7.0,12264.01,85848.07,,Debit Card,Store
ORD101719,2025-12-07,Customer_4619,North,Furniture,Desk,4.0,84742.44,338969.76,Consumer,UPI,Store
ORD100687,,Customer_4948,Central,Electronics,Backpack,14.0,97601.49,1366420.86,Corporate,Debit Card,Marketplace
ORD100958,2024-10-31,Customer_6399,West,Grocery,Headphones,6.0,9431.46,56588.76,Small Business,cash,Online
ORD100190,2024-09-03,Customer_6067,South,FURNITURE,Backpack,4.0,47979.96,191919.84,Consumer,UPI ,Store
ORD101807,2024-11-25,Customer_5781,West,Clothing,Laptop,14.0,62880.56,880327.84,Small Business,Cash,Marketplace
ORD100976,2025-07-19,Customer_5592,East,Grocery,Headphones,14.0,89728.92,1256204.88,Small Business,Net Banking,Marketplace
ORD100700,2025-11-15,Customer_4331,South,Sports,Shirt,14.0,48652.95,681141.3,Corporate,Cash,Marketplace
ORD101500,,Customer_3332,West,Furniture,Monitor,14.0,67617.19,946640.66,Corporate,Net Banking,Store
ORD101706,2025-08-10,Customer_6846,North,Grocery,Headphones,2.0,51320.75,102641.5,Consumer,Credit Card,Store
ORD100511,2025-03-22,Customer_7567,North,Electronics,Keyboard,5.0,9383.62,46918.1,Consumer,Credit Card,Online
ORD101083,2024-01-02,Customer_5560,North,Sports,Keyboard,4.0,55962.56,223850.24,Consumer,Cash,Online
ORD100475,2024-02-09,Customer_1595,Central,Grocery,Monitor,13.0,66993.3,870912.9,Small Business,Cash,Store
ORD101585,2025-11-03,Customer_4239,East,Beauty,Desk,12.0,54883.37,658600.44,Consumer,Credit Card,Online
ORD100857,2025-12-29,Customer_2260,West,Clothing,Monitor,5.0,78043.29,390216.45,CORPORATE,Cash,Store
ORD100748,2024-06-05,Customer_4625,East,Electronics,,12.0,15241.78,182901.36,SMALL BUSINESS,Net Banking ,Online
ORD100253,2025-04-29,Customer_3589,North,Electronics,Mobile,2.0,1002.14,2004.28,Consumer,Debit Card,Marketplace
,,Customer_6780,South,Clothing,Backpack,2.0,10672.83,21345.66,Corporate,Cash,Store
ORD101338,2025-05-28,Customer_9108,North,Furniture,Headphones,14.0,,1269850.26,Small Business,UPI,Marketplace
ORD100460,,Customer_7666,South,Clothing,Chair,1.0,34174.89,34174.89,Small Business,UPI,Marketplace
ORD101185,2025-08-27,Customer_3719,Central,Electronics,Backpack,4.0,16603.87,66415.48,Corporate,Credit Card,Online
ORD100277,2025-04-04,Customer_2586,South,Furniture,Laptop,,86435.2,605046.4,Small Business,Credit Card,Marketplace
ORD100956,2025-04-06,Customer_6443,North,Electronics,Headphones,10.0,45224.51,452245.1,,UPI,Store
ORD101216,2024-03-11,Customer_7146,South,Grocery,Shirt,6.0,88815.1,532890.6,Corporate,Cash,Online
,2025-12-21,Customer_7861,Central,Clothing,Headphones,1.0,95470.54,,Consumer,Credit Card,Online
ORD100806,2024-06-05,Customer_3937,South,Furniture,Laptop,9.0,32278.59,290507.31,Consumer,UPI,Online
ORD101438,2025-10-19,Customer_1753,South,Sports,Mobile,9.0,,137859.57,Small Business,Net Banking,Marketplace
ORD101516,2025-10-01,Customer_8126,North,Grocery,Mobile,1.0,86595.43,,Corporate,Cash,Marketplace
ORD100344,2024-02-10,Customer_6456,West,Sports,Mobile,3.0,43873.42,,Small Business,Debit Card,Store
ORD100770,2025-08-12,Customer_9954,North,Sports,Headphones,3.0,84819.97,254459.91,Small Business,Credit Card,Store
ORD101333,2024-07-24,Customer_4090,North,Furniture,Laptop,13.0,46198.41,600579.33,Corporate,UPI,Store
ORD101686,2024-06-28,Customer_1975,East,Grocery,Shoes,,,501343.44,SMALL BUSINESS,UPI,
ORD100131,2025-06-05,Customer_7272,North,Sports,Laptop,1.0,98436.71,98436.71,Consumer,UPI,online
ORD101688,2025-01-24,Customer_3420,Central,Clothing,Keyboard,1.0,37760.86,37760.86,Small Business,Debit Card,Online
ORD100872,2025-07-20,Customer_4803,East,Clothing,Shoes,11.0,97485.98,1072345.78,Corporate,Cash,Marketplace
ORD101124,2025-05-25,Customer_3838,Central,Furniture,Keyboard,9.0,2611.68,23505.12,Corporate,Credit Card,Marketplace
ORD101397,2025-07-04,Customer_2956,Central,Grocery,Backpack,4.0,99055.55,396222.2,,Credit Card,Online
ORD100088,2024-06-24,Customer_9129,South,Beauty,Headphones,4.0,86818.63,347274.52,Consumer,Net Banking,online
ORD101483,2025-04-04,Customer_7718,West,Sports,Mobile,4.0,93095.65,372382.6,Corporate,Debit Card,Store
ORD100331,2024-03-23,Customer_7453,,Furniture,Monitor,12.0,34922.51,419070.12,Corporate,Credit Card,Store
ORD101239,2025-03-17,Customer_6289,South,Grocery,Backpack,5.0,6831.72,34158.6,Small Business,Credit Card,Store
